# Residuals   
# Time        	k             	nut           	omega         	p             	Urelx         	Urely         
12928         	4.515337e-05	N/A	4.618426e-06	4.557546e-04	4.057945e-05	4.094589e-05
12929         	4.515052e-05	N/A	4.582210e-06	4.861699e-04	4.066932e-05	4.083355e-05
12930         	4.514827e-05	N/A	4.628687e-06	4.254549e-04	4.058383e-05	4.092071e-05
12931         	4.514531e-05	N/A	4.594935e-06	4.301473e-04	4.066469e-05	4.083775e-05
12932         	4.514242e-05	N/A	4.636557e-06	4.373943e-04	4.058526e-05	4.090731e-05
12933         	4.514033e-05	N/A	4.610221e-06	4.269227e-04	4.067092e-05	4.080991e-05
12934         	4.513704e-05	N/A	4.588959e-06	4.536962e-04	4.054019e-05	4.093531e-05
12935         	4.513431e-05	N/A	4.612701e-06	4.521557e-04	4.069573e-05	4.076951e-05
12936         	4.513202e-05	N/A	4.589012e-06	4.372902e-04	4.055690e-05	4.090311e-05
12937         	4.512899e-05	N/A	4.630915e-06	4.249776e-04	4.064962e-05	4.080146e-05
12938         	4.512640e-05	N/A	4.614128e-06	4.113732e-04	4.060064e-05	4.084538e-05
12939         	4.512381e-05	N/A	4.592846e-06	4.320542e-04	4.047179e-05	4.096777e-05
12940         	4.512098e-05	N/A	4.603223e-06	4.563692e-04	4.072706e-05	4.069880e-05
12941         	4.511793e-05	N/A	4.591562e-06	4.271985e-04	4.057895e-05	4.084077e-05
12942         	4.511588e-05	N/A	4.583736e-06	4.307004e-04	4.063914e-05	4.077993e-05
12943         	4.511285e-05	N/A	4.628405e-06	4.157080e-04	4.049890e-05	4.091662e-05
12944         	4.510995e-05	N/A	4.555878e-06	4.221851e-04	4.061318e-05	4.078190e-05
12945         	4.510799e-05	N/A	4.595732e-06	4.534205e-04	4.057234e-05	4.081861e-05
12946         	4.510472e-05	N/A	4.610043e-06	4.450339e-04	4.044268e-05	4.094764e-05
12947         	4.510187e-05	N/A	4.566545e-06	4.513610e-04	4.069440e-05	4.067575e-05
12948         	4.509991e-05	N/A	4.609928e-06	4.212793e-04	4.056800e-05	4.080659e-05
12949         	4.509665e-05	N/A	4.583102e-06	4.069534e-04	4.043648e-05	4.093337e-05
12950         	4.509379e-05	N/A	4.559623e-06	4.537701e-04	4.068897e-05	4.066266e-05
12951         	4.509155e-05	N/A	4.616919e-06	4.380761e-04	4.055438e-05	4.079731e-05
12952         	4.508848e-05	N/A	4.564830e-06	4.707418e-04	4.047131e-05	4.087170e-05
12953         	4.508576e-05	N/A	4.575183e-06	4.547060e-04	4.064056e-05	4.069559e-05
12954         	4.508336e-05	N/A	4.578017e-06	4.148549e-04	4.050203e-05	4.082651e-05
12955         	4.508038e-05	N/A	4.579432e-06	4.409995e-04	4.060073e-05	4.072159e-05
12956         	4.507788e-05	N/A	4.583754e-06	4.497554e-04	4.049856e-05	4.081193e-05
12957         	4.507523e-05	N/A	4.583265e-06	4.854594e-04	4.036847e-05	4.094071e-05
12958         	4.507231e-05	N/A	4.583396e-06	4.697880e-04	4.070446e-05	4.059941e-05
12959         	4.506964e-05	N/A	4.554452e-06	4.321294e-04	4.054896e-05	4.074259e-05
12960         	4.506715e-05	N/A	4.598370e-06	4.453552e-04	4.042028e-05	4.086326e-05
12961         	4.506427e-05	N/A	4.565226e-06	4.943433e-04	4.061424e-05	4.066115e-05
12962         	4.506160e-05	N/A	4.598486e-06	4.597817e-04	4.048334e-05	4.079348e-05
12963         	4.505875e-05	N/A	4.564798e-06	5.373125e-04	4.048280e-05	4.078370e-05
12964         	4.505614e-05	N/A	4.571101e-06	4.665468e-04	4.058620e-05	4.066640e-05
12965         	4.505365e-05	N/A	4.558799e-06	4.447576e-04	4.044669e-05	4.080333e-05
12966         	4.505089e-05	N/A	4.606593e-06	4.900453e-04	4.054850e-05	4.069175e-05
12967         	4.504811e-05	N/A	4.573525e-06	4.539795e-04	4.041662e-05	4.081958e-05
12968         	4.504554e-05	N/A	4.595259e-06	4.905909e-04	4.055234e-05	4.067843e-05
12969         	4.504252e-05	N/A	4.566712e-06	5.356826e-04	4.041418e-05	4.080690e-05
12970         	4.504038e-05	N/A	4.543035e-06	4.657424e-04	4.053927e-05	4.067652e-05
12971         	4.503776e-05	N/A	4.591853e-06	4.693543e-04	4.045995e-05	4.075055e-05
12972         	4.503466e-05	N/A	4.598875e-06	4.911682e-04	4.033880e-05	4.086486e-05
12973         	4.503181e-05	N/A	4.548924e-06	4.928633e-04	4.066414e-05	4.052335e-05
12974         	4.502930e-05	N/A	4.610249e-06	5.439170e-04	4.052131e-05	4.066228e-05
12975         	4.502647e-05	N/A	4.557561e-06	5.128687e-04	4.038242e-05	4.079077e-05
12976         	4.502399e-05	N/A	4.562173e-06	4.927927e-04	4.052308e-05	4.065310e-05
12977         	4.502115e-05	N/A	4.602185e-06	4.908050e-04	4.039218e-05	4.077851e-05
12978         	4.501855e-05	N/A	4.575002e-06	5.152834e-04	4.050789e-05	4.064691e-05
12979         	4.501571e-05	N/A	4.573174e-06	4.931011e-04	4.042218e-05	4.072224e-05
12980         	4.501329e-05	N/A	4.596749e-06	5.842861e-04	4.048806e-05	4.066134e-05
12981         	4.501041e-05	N/A	4.543782e-06	5.303240e-04	4.035290e-05	4.078345e-05
12982         	4.500790e-05	N/A	4.563289e-06	4.708808e-04	4.053740e-05	4.058699e-05
12983         	4.500502e-05	N/A	4.609413e-06	4.955180e-04	4.039323e-05	4.072322e-05
12984         	4.500245e-05	N/A	4.568504e-06	5.459946e-04	4.046336e-05	4.065301e-05
12985         	4.499957e-05	N/A	4.616190e-06	4.663291e-04	4.039873e-05	4.071521e-05
12986         	4.499717e-05	N/A	4.531924e-06	6.138625e-04	4.050063e-05	4.059717e-05
12987         	4.499419e-05	N/A	4.563651e-06	5.333379e-04	4.035222e-05	4.073294e-05
12988         	4.499176e-05	N/A	4.563516e-06	4.346418e-04	4.049764e-05	4.058730e-05
12989         	4.498887e-05	N/A	4.595437e-06	5.287343e-04	4.034437e-05	4.073552e-05
12990         	4.498644e-05	N/A	4.595950e-06	5.213159e-04	4.047311e-05	4.058892e-05
12991         	4.498351e-05	N/A	4.562790e-06	4.722352e-04	4.034798e-05	4.071953e-05
12992         	4.498086e-05	N/A	4.554699e-06	6.355920e-04	4.045921e-05	4.059708e-05
12993         	4.497821e-05	N/A	4.539524e-06	5.211741e-04	4.037707e-05	4.067413e-05
12994         	4.497560e-05	N/A	4.566778e-06	4.465642e-04	4.040737e-05	4.062253e-05
12995         	4.497273e-05	N/A	4.614689e-06	5.290401e-04	4.036922e-05	4.066831e-05
12996         	4.497022e-05	N/A	4.534169e-06	5.220534e-04	4.046191e-05	4.055729e-05
12997         	4.496733e-05	N/A	4.606148e-06	4.766064e-04	4.033013e-05	4.069016e-05
12998         	4.496486e-05	N/A	4.531878e-06	5.829235e-04	4.046186e-05	4.054783e-05
12999         	4.496189e-05	N/A	4.557240e-06	5.501623e-04	4.031655e-05	4.068490e-05
13000         	4.495954e-05	N/A	4.577123e-06	4.446606e-04	4.042469e-05	4.056863e-05
13001         	4.495659e-05	N/A	4.592684e-06	5.200698e-04	4.033217e-05	4.066239e-05
13002         	4.495411e-05	N/A	4.549356e-06	5.507430e-04	4.043675e-05	4.053834e-05
13003         	4.495135e-05	N/A	4.621259e-06	4.477414e-04	4.030477e-05	4.066917e-05
13004         	4.494882e-05	N/A	4.534954e-06	5.854136e-04	4.034583e-05	4.062491e-05
13005         	4.494587e-05	N/A	4.567239e-06	5.434461e-04	4.029242e-05	4.066868e-05
13006         	4.494328e-05	N/A	4.595181e-06	4.510121e-04	4.046840e-05	4.047607e-05
13007         	4.494090e-05	N/A	4.582438e-06	5.337262e-04	4.033655e-05	4.060453e-05
13008         	4.493791e-05	N/A	4.595415e-06	5.200673e-04	4.020891e-05	4.072885e-05
13009         	4.493496e-05	N/A	4.586195e-06	4.698265e-04	4.051065e-05	4.041312e-05
13010         	4.493263e-05	N/A	4.556418e-06	5.458787e-04	4.037666e-05	4.054309e-05
13011         	4.492964e-05	N/A	4.583866e-06	5.192103e-04	4.022476e-05	4.068710e-05
13012         	4.492715e-05	N/A	4.572015e-06	4.919765e-04	4.045343e-05	4.045453e-05
13013         	4.492467e-05	N/A	4.625211e-06	4.842049e-04	4.030184e-05	4.059691e-05
13014         	4.492170e-05	N/A	4.555445e-06	4.960357e-04	4.019174e-05	4.070011e-05
13015         	4.491894e-05	N/A	4.607211e-06	4.770715e-04	4.047537e-05	4.039923e-05
13016         	4.491649e-05	N/A	4.578366e-06	4.922065e-04	4.034011e-05	4.053059e-05
13017         	4.491352e-05	N/A	4.550024e-06	5.222441e-04	4.021225e-05	4.065157e-05
13018         	4.491095e-05	N/A	4.624567e-06	4.699541e-04	4.040383e-05	4.045918e-05
13019         	4.490837e-05	N/A	4.562292e-06	4.555652e-04	4.026640e-05	4.058769e-05
13020         	4.490560e-05	N/A	4.596731e-06	4.941990e-04	4.032420e-05	4.051583e-05
13021         	4.490317e-05	N/A	4.586278e-06	4.369948e-04	4.029845e-05	4.053442e-05
13022         	4.490022e-05	N/A	4.560880e-06	4.792308e-04	4.017207e-05	4.066088e-05
13023         	4.489752e-05	N/A	4.595454e-06	4.810060e-04	4.043242e-05	4.038511e-05
13024         	4.489516e-05	N/A	4.565780e-06	4.462189e-04	4.028878e-05	4.052291e-05
13025         	4.489215e-05	N/A	4.590860e-06	4.494466e-04	4.016894e-05	4.063724e-05
13026         	4.488959e-05	N/A	4.584971e-06	4.331364e-04	4.041250e-05	4.038344e-05
13027         	4.488698e-05	N/A	4.582404e-06	4.361826e-04	4.027292e-05	4.051756e-05
13028         	4.488409e-05	N/A	4.571345e-06	4.510338e-04	4.017007e-05	4.061262e-05
13029         	4.488146e-05	N/A	4.577322e-06	4.379551e-04	4.037139e-05	4.039498e-05
13030         	4.487882e-05	N/A	4.565415e-06	4.479666e-04	4.024028e-05	4.052392e-05
13031         	4.487611e-05	N/A	4.600931e-06	4.243096e-04	4.030496e-05	4.046110e-05
13032         	4.487361e-05	N/A	4.575407e-06	4.185833e-04	4.021916e-05	4.053574e-05
13033         	4.487094e-05	N/A	4.572094e-06	4.373641e-04	4.026348e-05	4.047880e-05
13034         	4.486810e-05	N/A	4.571725e-06	4.100924e-04	4.017822e-05	4.055622e-05
13035         	4.486547e-05	N/A	4.564148e-06	4.383067e-04	4.033701e-05	4.039393e-05
13036         	4.486282e-05	N/A	4.597806e-06	4.225196e-04	4.020009e-05	4.052572e-05
13037         	4.486016e-05	N/A	4.565044e-06	4.101570e-04	4.028625e-05	4.042749e-05
13038         	4.485755e-05	N/A	4.573227e-06	4.095837e-04	4.021833e-05	4.048793e-05
13039         	4.485483e-05	N/A	4.557837e-06	4.104248e-04	4.022603e-05	4.048353e-05
13040         	4.485229e-05	N/A	4.558286e-06	4.175502e-04	4.018987e-05	4.049415e-05
13041         	4.484944e-05	N/A	4.597755e-06	4.216951e-04	4.027276e-05	4.042722e-05
13042         	4.484672e-05	N/A	4.555667e-06	4.060743e-04	4.018338e-05	4.047813e-05
13043         	4.484421e-05	N/A	4.577767e-06	3.944048e-04	4.030158e-05	4.037254e-05
13044         	4.484143e-05	N/A	4.556587e-06	3.997328e-04	4.016389e-05	4.050403e-05
13045         	4.483893e-05	N/A	4.531072e-06	3.935315e-04	4.026441e-05	4.038802e-05
13046         	4.483609e-05	N/A	4.605464e-06	3.945288e-04	4.013153e-05	4.051738e-05
13047         	4.483355e-05	N/A	4.554798e-06	4.193418e-04	4.027885e-05	4.036303e-05
13048         	4.483079e-05	N/A	4.558116e-06	4.051382e-04	4.013736e-05	4.049873e-05
13049         	4.482821e-05	N/A	4.565241e-06	3.808674e-04	4.026338e-05	4.035746e-05
13050         	4.482540e-05	N/A	4.548170e-06	3.872651e-04	4.013514e-05	4.048466e-05
13051         	4.482288e-05	N/A	4.548448e-06	3.960319e-04	4.025558e-05	4.035984e-05
13052         	4.482013e-05	N/A	4.605217e-06	3.952896e-04	4.011946e-05	4.049402e-05
13053         	4.481747e-05	N/A	4.530673e-06	4.096676e-04	4.023401e-05	4.035477e-05
13054         	4.481481e-05	N/A	4.580609e-06	4.033544e-04	4.013984e-05	4.045041e-05
13055         	4.481210e-05	N/A	4.555040e-06	3.795914e-04	4.021227e-05	4.037645e-05
13056         	4.480948e-05	N/A	4.552309e-06	3.898825e-04	4.019931e-05	4.037726e-05
13057         	4.480685e-05	N/A	4.582673e-06	3.766831e-04	4.012278e-05	4.043991e-05
13058         	4.480413e-05	N/A	4.542844e-06	4.226142e-04	4.017660e-05	4.039547e-05
13059         	4.480142e-05	N/A	4.558193e-06	4.139628e-04	4.011186e-05	4.043490e-05
13060         	4.479896e-05	N/A	4.542089e-06	3.975701e-04	4.022050e-05	4.032779e-05
13061         	4.479607e-05	N/A	4.584571e-06	3.765298e-04	4.009829e-05	4.044312e-05
13062         	4.479351e-05	N/A	4.547672e-06	4.069985e-04	4.022429e-05	4.031243e-05
13063         	4.479049e-05	N/A	4.558856e-06	3.885607e-04	4.010376e-05	4.042571e-05
13064         	4.478828e-05	N/A	4.557329e-06	4.492960e-04	4.018258e-05	4.033005e-05
13065         	4.478536e-05	N/A	4.529804e-06	4.121937e-04	4.009407e-05	4.042157e-05
13066         	4.478287e-05	N/A	4.588688e-06	3.749946e-04	4.017379e-05	4.032767e-05
13067         	4.478009e-05	N/A	4.561153e-06	4.254667e-04	4.009324e-05	4.041214e-05
13068         	4.477733e-05	N/A	4.545412e-06	4.024450e-04	4.018776e-05	4.029566e-05
13069         	4.477483e-05	N/A	4.585383e-06	3.797770e-04	4.006248e-05	4.042387e-05
13070         	4.477219e-05	N/A	4.540242e-06	4.683263e-04	4.019512e-05	4.028272e-05
13071         	4.476943e-05	N/A	4.547576e-06	4.302807e-04	4.005562e-05	4.041657e-05
13072         	4.476697e-05	N/A	4.561117e-06	3.920665e-04	4.017993e-05	4.028097e-05
13073         	4.476388e-05	N/A	4.555589e-06	4.312763e-04	4.005209e-05	4.040617e-05
13074         	4.476156e-05	N/A	4.563873e-06	4.008207e-04	4.016972e-05	4.027923e-05
13075         	4.475865e-05	N/A	4.559785e-06	4.294208e-04	4.006072e-05	4.038267e-05
13076         	4.475598e-05	N/A	4.527634e-06	4.840477e-04	4.015163e-05	4.027615e-05
13077         	4.475351e-05	N/A	4.560193e-06	4.211679e-04	4.002105e-05	4.040400e-05
13078         	4.475079e-05	N/A	4.556791e-06	4.257619e-04	4.016739e-05	4.025927e-05
13079         	4.474796e-05	N/A	4.571726e-06	4.407386e-04	4.008650e-05	4.032418e-05
13080         	4.474541e-05	N/A	4.525355e-06	4.080847e-04	4.005317e-05	4.035635e-05
13081         	4.474280e-05	N/A	4.563612e-06	4.338723e-04	4.012471e-05	4.026144e-05
13082         	4.473976e-05	N/A	4.545868e-06	4.722751e-04	4.001405e-05	4.038131e-05
13083         	4.473771e-05	N/A	4.526879e-06	4.652086e-04	4.016059e-05	4.022797e-05
13084         	4.473465e-05	N/A	4.593024e-06	4.070629e-04	4.003046e-05	4.035076e-05
13085         	4.473196e-05	N/A	4.511499e-06	4.332868e-04	4.012311e-05	4.024278e-05
13086         	4.472961e-05	N/A	4.552971e-06	4.293878e-04	4.000855e-05	4.036057e-05
13087         	4.472683e-05	N/A	4.572323e-06	4.635509e-04	4.010564e-05	4.025224e-05
13088         	4.472389e-05	N/A	4.497789e-06	5.213323e-04	4.000795e-05	4.033650e-05
13089         	4.472175e-05	N/A	4.554889e-06	4.524015e-04	4.011102e-05	4.024008e-05
13090         	4.471877e-05	N/A	4.575523e-06	3.766233e-04	3.999990e-05	4.033272e-05
13091         	4.471598e-05	N/A	4.513306e-06	4.799303e-04	4.013310e-05	4.019258e-05
13092         	4.471353e-05	N/A	4.544500e-06	4.398850e-04	3.999981e-05	4.031843e-05
13093         	4.471083e-05	N/A	4.566831e-06	4.635822e-04	4.007085e-05	4.024736e-05
13094         	4.470788e-05	N/A	4.494443e-06	5.215740e-04	3.999435e-05	4.031885e-05
13095         	4.470578e-05	N/A	4.582202e-06	4.415329e-04	4.004560e-05	4.024536e-05
13096         	4.470281e-05	N/A	4.533630e-06	4.093219e-04	3.999438e-05	4.030157e-05
13097         	4.469988e-05	N/A	4.516701e-06	4.772307e-04	4.009642e-05	4.019066e-05
13098         	4.469768e-05	N/A	4.588653e-06	4.226734e-04	4.001132e-05	4.026707e-05
13099         	4.469503e-05	N/A	4.520603e-06	5.222051e-04	3.999504e-05	4.028349e-05
13100         	4.469194e-05	N/A	4.531735e-06	4.970922e-04	3.997597e-05	4.028946e-05
13101         	4.468970e-05	N/A	4.526693e-06	4.348532e-04	4.009308e-05	4.015604e-05
13102         	4.468679e-05	N/A	4.553496e-06	4.536284e-04	3.999857e-05	4.025855e-05
13103         	4.468400e-05	N/A	4.528892e-06	4.325286e-04	4.006662e-05	4.017403e-05
13104         	4.468162e-05	N/A	4.557055e-06	5.079436e-04	3.993761e-05	4.029842e-05
13105         	4.467897e-05	N/A	4.529010e-06	4.921385e-04	4.005715e-05	4.017109e-05
13106         	4.467589e-05	N/A	4.513339e-06	4.682121e-04	3.992278e-05	4.029891e-05
13107         	4.467387e-05	N/A	4.566717e-06	4.816578e-04	4.004359e-05	4.017466e-05
13108         	4.467084e-05	N/A	4.541678e-06	4.642103e-04	3.995200e-05	4.025739e-05
13109         	4.466802e-05	N/A	4.530268e-06	4.200110e-04	4.007591e-05	4.012475e-05
13110         	4.466608e-05	N/A	4.536145e-06	5.804549e-04	3.993217e-05	4.026236e-05
13111         	4.466278e-05	N/A	4.538037e-06	4.776254e-04	3.982812e-05	4.035768e-05
13112         	4.465978e-05	N/A	4.522716e-06	4.638857e-04	4.015897e-05	4.001205e-05
13113         	4.465789e-05	N/A	4.548712e-06	4.878504e-04	4.000721e-05	4.016627e-05
13114         	4.465485e-05	N/A	4.528531e-06	4.263324e-04	3.987189e-05	4.029380e-05
13115         	4.465202e-05	N/A	4.529329e-06	4.721639e-04	4.006643e-05	4.009167e-05
13116         	4.464998e-05	N/A	4.555461e-06	5.379309e-04	3.992398e-05	4.023090e-05
13117         	4.464686e-05	N/A	4.497703e-06	4.943545e-04	3.983624e-05	4.030877e-05
13118         	4.464398e-05	N/A	4.554738e-06	4.564278e-04	4.009212e-05	4.003578e-05
13119         	4.464182e-05	N/A	4.498013e-06	4.643366e-04	3.994799e-05	4.018688e-05
13120         	4.463888e-05	N/A	4.546593e-06	4.295202e-04	3.992784e-05	4.019138e-05
13121         	4.463616e-05	N/A	4.538236e-06	5.511599e-04	4.001047e-05	4.011415e-05
13122         	4.463383e-05	N/A	4.490917e-06	5.275854e-04	3.985786e-05	4.024513e-05
13123         	4.463129e-05	N/A	4.535989e-06	4.883438e-04	3.996361e-05	4.013601e-05
13124         	4.462815e-05	N/A	4.513040e-06	4.235282e-04	3.983252e-05	4.025993e-05
13125         	4.462583e-05	N/A	4.484265e-06	4.980884e-04	4.005845e-05	4.003374e-05
13126         	4.462317e-05	N/A	4.582639e-06	3.897303e-04	3.996296e-05	4.011582e-05
13127         	4.462010e-05	N/A	4.454528e-06	5.693617e-04	3.985822e-05	4.022700e-05
13128         	4.461754e-05	N/A	4.514797e-06	5.516007e-04	3.993346e-05	4.012833e-05
13129         	4.461533e-05	N/A	4.481027e-06	4.323619e-04	3.982011e-05	4.024033e-05
13130         	4.461249e-05	N/A	4.530693e-06	4.627458e-04	4.003220e-05	4.001400e-05
13131         	4.460976e-05	N/A	4.477824e-06	4.960249e-04	3.991357e-05	4.013804e-05
13132         	4.460665e-05	N/A	4.533397e-06	3.989886e-04	3.983597e-05	4.020608e-05
13133         	4.460473e-05	N/A	4.493103e-06	5.730434e-04	3.999546e-05	4.004187e-05
13134         	4.460202e-05	N/A	4.490883e-06	5.355282e-04	3.985608e-05	4.016443e-05
13135         	4.459889e-05	N/A	4.503064e-06	4.793908e-04	3.984894e-05	4.017833e-05
13136         	4.459621e-05	N/A	4.528005e-06	4.298900e-04	3.998464e-05	4.001687e-05
13137         	4.459432e-05	N/A	4.492421e-06	4.856864e-04	3.986146e-05	4.014906e-05
13138         	4.459122e-05	N/A	4.535983e-06	4.572075e-04	3.982864e-05	4.016895e-05
13139         	4.458836e-05	N/A	4.507899e-06	5.254757e-04	3.997146e-05	4.002335e-05
13140         	4.458563e-05	N/A	4.465225e-06	5.425427e-04	3.982684e-05	4.015050e-05
13141         	4.458372e-05	N/A	4.539044e-06	4.950777e-04	3.985497e-05	4.013127e-05
13142         	4.458059e-05	N/A	4.545723e-06	4.127631e-04	3.984559e-05	4.011141e-05
13143         	4.457759e-05	N/A	4.484636e-06	5.212066e-04	4.002864e-05	3.993733e-05
13144         	4.457486e-05	N/A	4.515565e-06	4.890494e-04	3.988537e-05	4.007024e-05
13145         	4.457287e-05	N/A	4.514580e-06	4.914182e-04	3.979337e-05	4.015908e-05
13146         	4.457037e-05	N/A	4.508506e-06	5.600839e-04	3.982833e-05	4.011442e-05
13147         	4.456712e-05	N/A	4.526107e-06	4.954513e-04	3.972480e-05	4.020659e-05
13148         	4.456429e-05	N/A	4.510391e-06	4.414866e-04	4.000394e-05	3.991651e-05
13149         	4.456187e-05	N/A	4.509528e-06	5.570756e-04	3.985832e-05	4.006201e-05
13150         	4.455958e-05	N/A	4.505682e-06	4.840516e-04	3.973071e-05	4.018407e-05
13151         	4.455681e-05	N/A	4.541904e-06	4.907721e-04	3.995083e-05	3.994865e-05
13152         	4.455428e-05	N/A	4.506642e-06	5.660805e-04	3.982847e-05	4.007187e-05
13153         	4.455108e-05	N/A	4.480385e-06	5.118515e-04	3.968981e-05	4.020096e-05
13154         	4.454827e-05	N/A	4.508595e-06	5.271506e-04	3.998849e-05	3.988446e-05
13155         	4.454645e-05	N/A	4.515432e-06	4.991542e-04	3.985629e-05	4.002158e-05
13156         	4.454407e-05	N/A	4.516525e-06	5.127782e-04	3.975426e-05	4.011560e-05
13157         	4.454107e-05	N/A	4.552192e-06	5.191994e-04	3.989719e-05	3.996862e-05
13158         	4.453795e-05	N/A	4.468847e-06	5.103748e-04	3.976065e-05	4.009327e-05
13159         	4.453600e-05	N/A	4.505862e-06	6.156048e-04	3.984428e-05	3.999970e-05
13160         	4.453315e-05	N/A	4.521463e-06	5.170407e-04	3.972559e-05	4.011396e-05
13161         	4.453016e-05	N/A	4.486012e-06	5.055102e-04	3.987017e-05	3.996743e-05
13162         	4.452757e-05	N/A	4.525015e-06	5.543435e-04	3.978974e-05	4.002931e-05
13163         	4.452447e-05	N/A	4.500994e-06	4.789046e-04	3.967557e-05	4.014409e-05
13164         	4.452174e-05	N/A	4.489988e-06	5.929715e-04	3.995394e-05	3.986268e-05
13165         	4.451925e-05	N/A	4.464757e-06	6.058890e-04	3.980847e-05	3.999689e-05
13166         	4.451651e-05	N/A	4.498742e-06	4.829570e-04	3.969437e-05	4.010515e-05
13167         	4.451409e-05	N/A	4.508871e-06	5.362315e-04	3.987108e-05	3.991913e-05
13168         	4.451121e-05	N/A	4.490675e-06	5.395473e-04	3.973911e-05	4.004540e-05
13169         	4.450850e-05	N/A	4.536896e-06	4.885540e-04	3.980350e-05	3.997465e-05
13170         	4.450632e-05	N/A	4.454312e-06	6.445006e-04	3.979260e-05	3.998148e-05
13171         	4.450314e-05	N/A	4.494284e-06	5.446100e-04	3.963865e-05	4.012014e-05
13172         	4.450057e-05	N/A	4.490408e-06	4.871432e-04	3.989760e-05	3.985640e-05
13173         	4.449803e-05	N/A	4.496080e-06	5.505664e-04	3.975562e-05	4.000093e-05
13174         	4.449532e-05	N/A	4.493754e-06	5.085423e-04	3.978737e-05	3.995280e-05
13175         	4.449290e-05	N/A	4.497123e-06	5.986628e-04	3.971788e-05	4.001118e-05
13176         	4.449044e-05	N/A	4.473463e-06	5.980298e-04	3.972601e-05	4.001561e-05
13177         	4.448734e-05	N/A	4.469938e-06	5.512866e-04	3.962429e-05	4.009923e-05
13178         	4.448487e-05	N/A	4.525138e-06	5.238881e-04	3.991898e-05	3.977691e-05
13179         	4.448224e-05	N/A	4.462867e-06	5.199890e-04	3.975693e-05	3.996179e-05
13180         	4.447969e-05	N/A	4.526951e-06	5.362474e-04	3.969466e-05	4.000053e-05
13181         	4.447686e-05	N/A	4.472637e-06	6.471206e-04	3.972796e-05	3.997691e-05
13182         	4.447411e-05	N/A	4.470594e-06	5.698453e-04	3.968604e-05	3.998839e-05
13183         	4.447156e-05	N/A	4.496672e-06	5.229151e-04	3.985790e-05	3.981886e-05
13184         	4.446903e-05	N/A	4.514848e-06	5.131198e-04	3.972005e-05	3.995533e-05
13185         	4.446611e-05	N/A	4.456629e-06	5.434052e-04	3.963922e-05	4.002550e-05
13186         	4.446348e-05	N/A	4.532759e-06	5.336158e-04	3.983649e-05	3.981519e-05
13187         	4.446116e-05	N/A	4.454646e-06	6.218104e-04	3.971132e-05	3.994484e-05
13188         	4.445902e-05	N/A	4.475615e-06	5.755742e-04	3.958540e-05	4.005895e-05
13189         	4.445624e-05	N/A	4.542529e-06	4.777276e-04	3.982916e-05	3.980909e-05
13190         	4.445319e-05	N/A	4.476340e-06	5.167569e-04	3.968546e-05	3.994966e-05
13191         	4.445079e-05	N/A	4.457729e-06	5.675015e-04	3.969148e-05	3.991501e-05
13192         	4.444776e-05	N/A	4.546355e-06	5.517483e-04	3.957748e-05	4.004242e-05
13193         	4.444519e-05	N/A	4.417043e-06	6.009661e-04	3.984751e-05	3.976326e-05
13194         	4.444270e-05	N/A	4.513701e-06	5.501345e-04	3.970024e-05	3.990512e-05
13195         	4.444059e-05	N/A	4.518404e-06	4.427564e-04	3.959283e-05	3.999864e-05
13196         	4.443757e-05	N/A	4.488207e-06	5.635251e-04	3.979073e-05	3.980277e-05
13197         	4.443497e-05	N/A	4.495479e-06	5.420970e-04	3.967691e-05	3.989832e-05
13198         	4.443201e-05	N/A	4.508990e-06	6.392074e-04	3.955554e-05	4.002226e-05
13199         	4.442939e-05	N/A	4.437820e-06	5.784088e-04	3.979140e-05	3.977438e-05
13200         	4.442686e-05	N/A	4.506534e-06	5.048774e-04	3.964133e-05	3.991434e-05
13201         	4.442503e-05	N/A	4.534793e-06	5.138540e-04	3.965077e-05	3.990665e-05
13202         	4.442176e-05	N/A	4.479105e-06	5.958175e-04	3.962713e-05	3.991777e-05
13203         	4.441891e-05	N/A	4.538066e-06	4.932236e-04	3.977284e-05	3.976898e-05
13204         	4.441664e-05	N/A	4.443656e-06	6.807153e-04	3.962372e-05	3.990668e-05
13205         	4.441355e-05	N/A	4.459071e-06	5.507149e-04	3.949950e-05	4.002376e-05
13206         	4.441155e-05	N/A	4.500430e-06	4.671362e-04	3.982929e-05	3.968323e-05
13207         	4.440876e-05	N/A	4.530734e-06	5.369421e-04	3.968227e-05	3.982716e-05
13208         	4.440571e-05	N/A	4.476378e-06	5.485588e-04	3.955440e-05	3.994850e-05
13209         	4.440308e-05	N/A	4.517595e-06	5.113397e-04	3.970098e-05	3.978758e-05
13210         	4.440061e-05	N/A	4.457269e-06	6.131870e-04	3.957859e-05	3.990890e-05
13211         	4.439842e-05	N/A	4.466007e-06	5.031671e-04	3.957028e-05	3.992456e-05
13212         	4.439543e-05	N/A	4.539797e-06	4.917154e-04	3.975466e-05	3.970937e-05
13213         	4.439282e-05	N/A	4.501918e-06	5.385417e-04	3.961923e-05	3.984141e-05
13214         	4.438984e-05	N/A	4.466278e-06	5.331822e-04	3.952436e-05	3.993741e-05
13215         	4.438798e-05	N/A	4.532860e-06	5.846950e-04	3.970914e-05	3.974461e-05
13216         	4.438507e-05	N/A	4.458352e-06	5.392961e-04	3.956215e-05	3.988196e-05
13217         	4.438219e-05	N/A	4.497118e-06	5.155390e-04	3.965493e-05	3.978530e-05
